# particle, branching ratio, product 1, product 2, product 3, product 4, ..., product  N
13,1.000000,-12,11,14
15,0.107683,16,-211
15,0.006960,16,-321
15,0.177283,16,11,-12
15,0.173107,16,13,-14
15,0.253745,16,111,-211
15,0.001581,16,311,-321
15,0.000151,16,221,-321
15,0.008352,16,-211,-311
15,0.004266,16,111,-321
15,0.092470,16,111,111,-211
15,0.092569,16,-211,-211,211
15,0.003977,16,111,-211,-311
15,0.003470,16,-211,211,-321
15,0.001432,16,-211,-321,321
15,0.001581,16,111,311,-321
15,0.001193,16,130,-211,310
15,0.000646,16,111,111,-321
15,0.000239,16,130,130,-211
15,0.000239,16,-211,310,310
15,0.001382,16,111,-211,221
15,0.001752,16,22,111,-211
15,0.045936,16,111,-211,-211,211
15,0.010440,16,111,111,111,-211
15,0.004907,16,111,111,-211,-211,211
15,0.000951,16,111,111,111,111,-211
15,0.000834,16,-211,-211,-211,211,211
15,0.000163,16,-211,-211,211,221
15,0.000149,16,111,111,-211,221
15,0.000139,16,111,111,-211,223
15,0.000119,16,-211,-211,211,223
15,0.000408,16,223,-321
15,0.000477,16,111,111,111,-321
15,0.000305,16,111,-211,211,-321
15,0.000278,16,221,-323
15,0.000237,16,111,111,-211,-311
15,0.000224,16,-211,-211,211,-311
15,0.000295,16,111,-211,-311,311
15,0.000059,16,111,-211,-321,321
111,0.987990,22,22
111,0.011980,22,11,-11
111,0.000030,11,-11,11,-11
130,0.195228,111,111,111
130,0.125418,211,-211,111
130,0.202769,-12,11,211
130,0.202769,12,-11,-211
130,0.135219,-14,13,211
130,0.135219,14,-13,-211
130,0.001967,211,-211
130,0.000864,111,111
130,0.000547,22,22
211,0.999877,-13,14
211,0.000123,-11,12
310,0.692242,211,-211
310,0.307007,111,111
310,0.000048,211,-211,11,-11
310,0.000350,-12,11,211
310,0.000350,12,-11,-211
321,0.635525,-13,14
321,0.000016,-11,12
321,0.206608,211,111
321,0.055902,211,211,-211
321,0.017611,211,111,111
321,0.050702,12,-11,111
321,0.033531,14,-13,111
321,0.000022,-11,12,111,111
321,0.000041,-11,12,211,-211
321,0.000014,-13,14,111,111
321,0.000028,-13,14,211,-211
411,0.000400,-13,14
411,0.001000,-15,16
411,0.004300,-11,12,111
411,0.002800,-11,12,113
411,0.002600,-11,12,221
411,0.002800,-11,12,223
411,0.090000,-11,12,311
411,0.055400,-11,12,-313
411,0.003800,-11,12,-315
411,0.000500,-11,12,331
411,0.003600,-11,12,-10313
411,0.004300,-13,14,111
411,0.002800,-13,14,113
411,0.002600,-13,14,221
411,0.002800,-13,14,223
411,0.087400,-13,14,311
411,0.053300,-13,14,-313
411,0.003800,-13,14,-315
411,0.000500,-13,14,331
411,0.003600,-13,14,-10313
411,0.001400,-11,12,311,111
411,0.002700,-11,12,-321,211
411,0.001400,-13,14,311,111
411,0.002700,-13,14,-321,211
411,0.002600,211,111
411,0.001000,211,113
411,0.007600,221,211
411,0.028200,311,211
411,0.021000,-313,213
411,0.007400,321,311
411,0.004200,321,-313
411,0.031000,323,311
411,0.018000,323,-313
411,0.007000,333,211
411,0.011500,-10311,211
411,0.080000,20213,311
411,0.050800,-20313,211
411,0.001500,211,111,111
411,0.002000,211,211,-211
411,0.003000,221,211,111
411,0.097000,311,211,111
411,0.005000,311,211,113
411,0.010000,311,221,211
411,0.005000,311,223,211
411,0.001000,311,311,211
411,0.001000,313,311,211
411,0.010000,-313,211,111
411,0.007800,-313,211,113
411,0.010000,-313,221,211
411,0.005000,-313,223,211
411,0.001000,-313,311,211
411,0.001000,321,311,111
411,0.010000,321,311,311
411,0.001000,321,-313,111
411,0.004600,321,-321,211
411,0.092000,-321,211,211
411,0.011000,-321,213,211
411,0.001000,323,311,111
411,0.001000,323,-321,211
411,0.007000,-323,211,211
411,0.010000,-323,213,211
411,0.001000,-323,321,211
411,0.023000,333,211,111
411,0.005000,211,111,111,111
411,0.009000,211,211,-211,111
411,0.002000,221,211,111,111
411,0.003000,221,211,211,-211
411,0.018800,311,211,111,111
411,0.012000,-321,211,211,111
411,0.002100,211,211,211,-211,-211
411,0.003500,311,211,111,111,111
411,0.008700,311,211,211,-211,111
411,0.005000,-321,211,211,111,111
411,0.002200,-321,211,211,211,-211
421,0.003400,-11,12,-211
421,0.002200,-11,12,-213
421,0.035000,-11,12,-321
421,0.022500,-11,12,-323
421,0.001500,-11,12,-325
421,0.001400,-11,12,-10323
421,0.003400,-13,14,-211
421,0.002200,-13,14,-213
421,0.034000,-13,14,-321
421,0.021400,-13,14,-323
421,0.001500,-13,14,-325
421,0.001400,-13,14,-10323
421,0.001100,-11,12,311,-211
421,0.000600,-11,12,-321,111
421,0.001100,-13,14,311,-211
421,0.000600,-13,14,-321,111
421,0.000800,111,111
421,0.002000,113,111
421,0.000600,130,130
421,0.001500,211,-211
421,0.004000,213,-211
421,0.004000,-213,211
421,0.001000,221,111
421,0.001000,221,221
421,0.000600,310,310
421,0.021200,311,111
421,0.007100,311,221
421,0.021000,311,223
421,0.000400,313,311
421,0.001400,313,-313
421,0.008500,-313,111
421,0.014600,-313,113
421,0.019000,-313,221
421,0.011000,-313,223
421,0.000800,-313,311
421,0.000150,321,-211
421,0.004300,321,-321
421,0.038300,-321,211
421,0.003500,323,-321
421,0.061000,-323,213
421,0.001800,-323,321
421,0.001000,331,111
421,0.017200,331,311
421,0.002000,331,-313
421,0.000700,333,111
421,0.008600,333,311
421,0.007100,-10313,111
421,0.010700,-10323,211
421,0.073000,20213,-321
421,0.001000,111,111,111
421,0.006000,211,-211,111
421,0.027000,211,-211,130
421,0.027000,310,211,-211
421,0.000800,310,310,310
421,0.007800,311,111,111
421,0.011600,-313,111,111
421,0.022500,-313,211,-211
421,0.000500,321,-211,111
421,0.005100,321,-321,311
421,0.139000,-321,211,111
421,0.006000,-321,211,113
421,0.006800,-321,213,111
421,0.010000,-321,221,211
421,0.030300,-321,223,211
421,0.010000,-323,211,111
421,0.007500,331,-321,211
421,0.001100,333,211,-211
421,0.007300,211,211,-211,-211
421,0.005000,211,-211,111,111
421,0.014300,311,111,111,111
421,0.008500,311,211,-211,111
421,0.001500,311,311,111,111
421,0.001500,311,311,211,-211
421,0.003000,321,-321,111,111
421,0.002500,321,-321,211,-211
421,0.025750,-321,211,111,111
421,0.007400,-321,211,211,-211
421,0.017700,211,211,-211,-211,111
421,0.006000,211,-211,111,111,111
421,0.005800,311,211,211,-211,-211
421,0.063800,311,211,-211,111,111
421,0.003800,-321,211,111,111,111
421,0.003800,-321,211,211,-211,111
421,0.019200,311,211,-211,111,111,111
431,0.006160,-13,14
431,0.064000,-15,16
431,0.030700,-11,12,221
431,0.002700,-11,12,311
431,0.001000,-11,12,-313
431,0.010600,-11,12,331
431,0.024200,-11,12,333
431,0.030700,-13,14,221
431,0.002700,-13,14,311
431,0.001000,-13,14,-313
431,0.010600,-13,14,331
431,0.024200,-13,14,333
431,0.001000,211,111
431,0.000400,211,113
431,0.000400,213,111
431,0.021000,221,211
431,0.131040,221,213
431,0.003400,223,211
431,0.002300,225,211
431,0.004000,311,211
431,0.001500,311,213
